type,fixed acidity,good wine,pH,free sulfur dioxide,density,citric acid,residual sugar,total sulfur dioxide,volatile acidity,sulphates,alcohol,chlorides,quality
0,6.1,True,3.27,36,0.9914,0,1.6,87,0.41,0.67,10.8,0.063,6
0,8.3,True,3.13,12,0.992,0.35,0.9,74,0.2,0.38,10.5,0.05,6
0,6.1,True,3.27,36,0.9914,0,1.6,87,0.41,0.67,10.8,0.063,6
0,6,True,3.32,42,0.9914,0.21,1.3,168,0.29,0.43,11.1,0.055,6
0,7.3,True,3.2,41,0.9949,0.24,6.8,163,0.41,0.41,9.9,0.057,6
0,7.3,True,3.2,41,0.9949,0.24,6.8,163,0.41,0.41,9.9,0.057,6
0,7.2,False,3.2,40,0.995,0.24,6.7,163,0.43,0.41,9.9,0.058,5
0,7.3,True,3.2,41,0.995,0.24,6.7,166,0.4,0.41,9.9,0.058,6
0,6.2,True,3.2,30,0.9927,0.27,4.9,134,0.33,0.42,10.4,0.036,7
0,6.2,True,3.21,36,0.9928,0.26,4.8,148,0.31,0.41,10.4,0.037,6
0,6.1,True,3.4,16,0.9917,0.27,2.1,100,0.36,0.71,11.5,0.035,7
0,5,True,3.53,35,0.9918,0.14,8.3,164,0.55,0.51,12.5,0.032,8
0,7.8,True,3.36,37,0.9954,0.41,3.7,149,0.25,0.45,10,0.042,6
0,5.7,True,3.29,51,0.9941,0.21,6.7,166,0.36,0.63,10,0.038,6
0,5.8,False,3.29,50,0.9941,0.21,6.6,167,0.34,0.62,10,0.04,5
0,6.8,True,3.09,42,0.9934,0.6,1.1,127,0.28,0.44,9.1,0.132,6
0,6.8,True,3.21,34,0.9927,0.34,4.7,134,0.25,0.38,10.6,0.031,6
0,6.6,False,3.19,36,0.9938,0.35,7.7,135,0.24,0.37,10.5,0.031,5
0,5.9,True,3.52,19,0.9933,0.47,7.85,133,0.3,0.43,11.5,0.03,7
0,6.1,True,3.54,10,0.9934,0.25,3.3,69,0.125,0.59,10.1,0.04,6
0,6,True,3.61,15,0.9927,0.24,1.1,65,0.1,0.61,10.3,0.041,7
0,6.6,False,3.19,36,0.9938,0.35,7.7,135,0.24,0.37,10.5,0.031,5
0,6.8,True,3.21,34,0.9927,0.34,4.7,134,0.25,0.38,10.6,0.031,6
0,6.8,True,3.16,35,0.9946,0.44,9.3,137,0.28,0.36,10.4,0.031,6
0,8.3,False,3.02,11,0.993,0.51,2,207,0.41,0.55,11.4,0.046,5
0,7.5,False,3.18,131,0.9946,0.31,5.8,313,0.27,0.59,10.5,0.057,5
0,7.9,True,2.96,38,0.9976,0.41,15.15,216,0.26,0.6,10,0.04,6
0,6.4,True,3.19,37,0.9944,0.23,6.3,143,0.34,0.65,10,0.039,6
0,6.5,True,3.23,55,0.9978,0.35,15.4,195,0.28,0.5,9.6,0.042,6
0,7.2,False,3.17,33,0.992,0.41,1.3,85,0.21,0.51,10.4,0.036,5
0,6.4,True,3.36,34,0.9912,0.35,4.8,101,0.32,0.6,12.5,0.03,8
0,6.8,False,3.2,37,0.9927,0.34,4.6,135,0.24,0.39,10.6,0.032,5
0,6.3,True,3.28,16,0.9906,0.3,1.8,91,0.23,0.4,11.8,0.033,6
0,6.5,False,3.11,30,0.9954,0.34,9.9,133,0.28,0.44,9.8,0.038,5
0,5.6,False,3.25,12,0.9923,0.26,5.7,80,0.26,0.38,10.8,0.031,5
0,6.3,True,3.28,16,0.9906,0.3,1.8,91,0.23,0.4,11.8,0.033,6
0,6.3,True,3.32,15,0.991,0.33,1.5,105,0.23,0.42,11.2,0.036,6
0,5.8,True,3.28,55,0.9972,0.27,12.3,170,0.27,0.42,9.3,0.045,6
0,5.9,False,3.45,12,0.9945,0.4,1.3,139,0.26,0.53,10.4,0.047,5
0,6.6,True,3.43,49,0.9934,0.35,1.5,141,0.18,0.85,10.2,0.049,7
0,7.4,True,3.19,27,0.9964,0.43,7.8,153,0.2,0.55,9,0.045,7
0,8,True,3.2,17,0.9948,0.36,1.5,129,0.24,0.54,10,0.047,6
0,6.4,True,3.18,30,0.9962,0.42,9.7,140,0.26,0.47,9.1,0.044,6
0,5.4,False,3.29,46,0.9931,0.47,3,144,0.31,0.76,10,0.053,5
0,5.4,True,3.29,47,0.993,0.47,3,145,0.29,0.75,10,0.052,6
0,7.1,True,3.28,33,0.9942,0.33,4.6,131,0.145,0.4,9.6,0.05,6
0,5.6,True,3.36,20,0.9906,0.1,1.3,68,0.34,0.51,11.2,0.031,7
0,6.7,True,3.2,75,0.9995,0.41,15.6,155,0.19,0.44,8.8,0.056,6
0,7.8,True,3.15,38,0.998,0.46,13.6,118,0.18,0.5,10,0.052,6
0,7.6,False,3.15,56,0.997,0.45,11.2,137,0.17,0.47,10,0.054,5
0,6.3,True,3.27,47,0.9914,0.36,2.1,146,0.12,0.74,11.4,0.044,7
0,7.3,True,3.03,32,0.992,0.4,6.85,138,0.33,0.3,11.9,0.038,7
0,5.5,True,3.14,27,0.9924,0.3,2.5,128,0.335,0.51,9.6,0.071,6
0,7.3,True,3.03,32,0.992,0.4,6.85,138,0.33,0.3,11.9,0.038,7
0,5.8,True,3.25,38.5,0.9937,0.42,4.4,245,0.4,0.57,9.6,0.047,6
0,7.3,True,2.89,48,0.9978,0.37,14.3,191,0.22,0.38,9,0.063,6
0,7.3,True,2.89,48,0.9978,0.37,14.3,191,0.22,0.38,9,0.063,6
0,6.1,True,3.15,24,0.9927,0.33,1.1,169,0.36,0.78,9.5,0.05,6
0,10,True,3,19,0.994,0.39,1.4,152,0.2,0.42,10.4,0.05,6
0,6.9,True,3.2,43,0.9935,0.34,4.7,161,0.24,0.59,10.6,0.04,6
0,6.4,True,3.28,54,0.9968,0.32,14.9,162,0.24,0.5,10.2,0.047,6
0,7.1,False,3.15,24,0.9941,0.14,1.2,84,0.365,0.43,8.9,0.055,5
0,6.8,True,3.4,40,0.9942,0.3,5.3,127,0.15,0.39,9.7,0.05,6
0,7.3,True,2.89,48,0.9978,0.37,14.3,191,0.22,0.38,9,0.063,6
0,6.8,True,3.49,18,0.9923,0.4,2.3,102,0.16,0.42,11.4,0.037,7
0,6,True,3.4,29,0.9912,0.32,3.5,113,0.26,0.71,12.3,0.028,7
0,6,True,3.49,40,0.9923,0.27,1.5,143,0.18,0.62,10.8,0.089,6
0,6.9,True,3.12,39,0.9927,0.21,1,148,0.33,0.45,9.4,0.053,6
0,7.7,True,3.17,36,0.9931,0.48,2.3,178,0.29,0.64,10.6,0.049,6
0,7.1,False,3.17,26,0.9941,0.35,12.5,72,0.39,0.29,11.6,0.044,5
0,6.9,True,3.12,39,0.9927,0.21,1,148,0.33,0.45,9.4,0.053,6
0,7.7,True,3.17,36,0.9931,0.48,2.3,178,0.29,0.64,10.6,0.049,6
0,6.6,False,3.34,17,0.9934,0.19,0.8,204,0.905,0.56,10,0.048,5
0,7.2,True,3.1,30,0.9936,0.27,2.4,149,0.27,0.51,9.2,0.048,6
0,5.1,True,3.51,18,0.9893,0.22,1.6,89,0.33,0.38,12.5,0.027,7
0,5.1,True,3.51,18,0.9893,0.22,1.6,89,0.33,0.38,12.5,0.027,7
0,6.4,True,3.32,12,0.9919,0.28,1.5,119,0.31,0.51,10.4,0.037,7
0,7.3,True,3.15,21,0.9924,0.44,1.4,98,0.2,0.46,10,0.045,7
0,5.7,True,3.22,17,0.9927,0.5,2.6,155,0.32,0.64,10,0.049,6
0,6.4,True,3.32,12,0.9919,0.28,1.5,119,0.31,0.51,10.4,0.037,7
0,7.3,True,3.15,21,0.9924,0.44,1.4,98,0.2,0.46,10,0.045,7
0,7.2,True,3.1,48,0.9975,0.26,12.5,179,0.28,0.52,9,0.046,6
0,7.5,True,3.12,26,0.9969,0.28,9.6,157,0.35,0.53,9.2,0.051,6
0,7.2,True,3.1,30,0.9936,0.27,2.4,149,0.27,0.51,9.2,0.048,6
0,6,True,3.38,20,0.991,0.39,3.2,125,0.36,0.39,11.3,0.027,7
0,5.1,True,3.51,18,0.9893,0.22,1.6,89,0.33,0.38,12.5,0.027,7
0,5,True,3.48,24,0.9906,0.56,1.5,115,0.17,0.39,10.8,0.026,7
0,6.3,False,3.12,82.5,0.9941,0.35,5.9,260,0.39,0.66,10.1,0.04,5
0,6.7,True,3.39,29,0.995,0.32,5.4,140,0.21,0.46,9.7,0.047,6
0,7,True,3.18,60,0.9983,0.38,14.9,181,0.3,0.61,9.3,0.032,7
0,7,True,3.18,60,0.9983,0.38,14.9,181,0.3,0.61,9.3,0.032,7
0,6.5,False,3.1,13,0.9916,0.32,1.1,66,0.36,0.46,10.6,0.031,5
0,6.1,True,3.36,19,0.9957,0.15,9.8,125,0.55,0.47,10.2,0.031,6
0,7.3,True,3.08,20,0.99,0.43,2,69,0.24,0.56,12.2,0.021,6
0,6.8,False,3.19,62,0.9976,0.51,11.8,163,0.37,0.44,8.8,0.044,5
0,6.8,False,3.18,87,0.992,0.12,1.3,168,0.27,0.41,10,0.04,5
0,8.2,False,3.09,30,0.9917,0.42,1.8,93,0.28,0.39,11.4,0.031,5
0,6.3,True,3.46,35,0.9917,0.4,1.5,107,0.2,0.5,11.4,0.037,6
0,5.9,False,3.35,52,0.9993,0.27,18.2,168,0.26,0.44,9.4,0.048,5
0,6.4,True,3.3,32,0.9908,0.42,2.9,83,0.19,0.41,11.7,0.032,6
0,6.3,True,3.46,35,0.9917,0.4,1.5,107,0.2,0.5,11.4,0.037,6
0,6.8,False,3.19,62,0.9976,0.51,11.8,163,0.37,0.44,8.8,0.044,5
0,6.1,False,3.23,22,0.9934,0.07,1.4,108,0.35,0.52,9.2,0.069,5
0,7.1,False,3.07,55,1,0.31,18.2,252,0.27,0.56,8.7,0.046,5
0,6.8,True,3.24,33,0.9918,0.31,6.3,170,0.22,0.66,12.6,0.035,6
0,6.8,False,3.18,87,0.992,0.12,1.3,168,0.27,0.41,10,0.04,5
0,5.8,True,3.39,40,0.9896,0.34,4,99,0.28,0.39,12.8,0.031,7
0,6.9,False,3.17,13,0.9932,0.24,1.2,125,0.49,0.51,9.4,0.049,5
0,6.3,True,3.26,26,0.992,0.39,1.2,116,0.14,0.53,10.3,0.044,6
0,8.2,False,3.09,30,0.9917,0.42,1.8,93,0.28,0.39,11.4,0.031,5
0,7.2,True,2.97,42,0.9999,0.39,18.95,155,0.25,0.47,9,0.038,6
0,7.3,True,3.3,38,0.998,0.36,12.7,140,0.28,0.79,9.6,0.04,6
0,7.2,False,3.16,32,0.9918,0.39,1.2,85,0.19,0.5,10.5,0.036,5
0,7.2,False,3.16,32,0.9918,0.39,1.2,85,0.19,0.5,10.5,0.036,5
0,7.2,True,2.97,42,0.9999,0.39,18.95,155,0.25,0.47,9,0.038,6
0,7.3,True,3.3,38,0.998,0.36,12.7,140,0.28,0.79,9.6,0.04,6
0,7.4,True,3.19,27,0.9927,0.27,1.2,99,0.21,0.33,9.8,0.041,6
0,6.8,False,3.1,57,0.9959,0.22,7.7,210,0.26,0.47,9,0.047,5
0,7.4,True,3.19,27,0.9927,0.27,1.2,99,0.21,0.33,9.8,0.041,6
0,7.4,True,3.31,33,0.9929,0.28,1.6,137,0.31,0.56,10.5,0.05,6
0,7,True,3.16,41,0.9898,0.31,2.7,136,0.22,0.37,12.7,0.03,7
0,7,True,3.25,37,0.9954,0.28,8.7,222,0.21,0.54,10.4,0.045,6
0,7,True,3.25,37,0.9954,0.28,8.6,221,0.21,0.54,10.4,0.045,6
0,7,True,3.25,37,0.9954,0.28,8.6,221,0.21,0.54,10.4,0.045,6
0,6.9,True,3.34,47,0.9954,0.38,8.3,162,0.23,0.52,10.5,0.047,7
0,7,True,3.25,37,0.9954,0.28,8.7,222,0.21,0.54,10.4,0.045,6
0,7,True,3.25,37,0.9954,0.28,8.6,221,0.21,0.54,10.4,0.045,6
0,6.8,False,3.09,48,0.9974,0.5,13.3,194,0.29,0.45,9.4,0.053,5
0,7.8,False,3.06,20,0.9936,0.27,1.2,89,0.21,0.46,9.1,0.051,5
0,7.1,False,3.1,54,0.9978,0.47,13.6,197,0.31,0.49,9.3,0.056,5
0,6.8,False,3.09,48,0.9974,0.5,13.3,194,0.29,0.45,9.4,0.053,5
0,6.4,False,3.21,19,0.9927,0.1,1.1,84,0.34,0.38,9.8,0.048,5
0,7.4,True,3.18,73.5,0.9934,0.34,2.3,214,0.155,0.61,9.9,0.045,7
0,7.2,False,3.07,16,0.9938,0.09,1.5,151,0.55,0.57,9.2,0.108,4
0,7,True,3.35,31,0.9922,0.36,7.1,104,0.23,0.47,12.1,0.028,8
0,6.9,True,3.38,24,0.992,0.37,6.2,97,0.2,0.49,12.2,0.027,7
0,6.1,False,3.27,23,0.9935,0.32,2.5,218.5,0.28,0.6,9.8,0.042,5
0,6.6,True,3.35,49,0.9906,0.32,1.4,186,0.16,0.64,12.4,0.035,8
0,7.4,True,3.18,73.5,0.9934,0.34,2.3,214,0.155,0.61,9.9,0.045,7
0,6.2,False,3.26,23,0.9934,0.04,1.2,108,0.35,0.54,9.2,0.06,5
0,6.7,True,3.29,24,0.9913,0.37,1.6,102,0.22,0.59,11.6,0.028,7
0,6.1,True,3.3,25,0.9938,0.2,6.6,137,0.38,0.69,10.4,0.033,6
0,6,True,3.43,54,0.9898,0.28,2.2,126,0.25,0.65,12.9,0.026,8
0,6.6,True,3.26,54,0.9975,0.44,12.2,245,0.52,0.54,9.3,0.048,6
0,6.9,True,3.2,40,0.9975,0.36,20.8,139,0.24,0.33,11,0.031,6
0,7.1,False,3.24,16,0.9937,0.32,11,66,0.32,0.4,11.5,0.038,3
0,5.8,False,3.53,30,0.9914,0.27,2.6,156,0.28,0.42,12.4,0.054,5
0,6.5,True,3.44,24,0.9982,0.24,14,113,0.41,0.53,9.8,0.048,6
0,6.5,True,3.44,24,0.9982,0.24,14,113,0.41,0.53,9.8,0.048,6
0,6.4,True,3.48,34,0.9929,0.29,1.6,127,0.28,0.56,10.5,0.052,7
0,7.2,False,3.03,21,0.9971,0.2,9.9,174,0.6,0.54,9.1,0.07,5
0,6.1,False,3.24,34,0.9921,0.25,1.2,128,0.2,0.44,10.1,0.038,5
0,5.9,True,3.46,27,0.9931,0.14,2.7,160,0.46,0.51,10.6,0.042,7
0,6,True,3.41,32,0.9924,0.27,1.6,113,0.27,0.51,10.5,0.046,7
0,6.4,True,3.48,34,0.9929,0.29,1.6,127,0.28,0.56,10.5,0.052,7
0,6.4,True,3.44,24,0.9982,0.24,14,113,0.41,0.53,9.8,0.048,6
0,6.3,True,3.3,11,0.9892,0.31,1.5,82,0.23,0.4,12.9,0.022,7
0,7.1,False,2.95,26,0.9956,0.27,8.6,111,0.21,0.52,9.5,0.056,5
0,6,True,3.29,31,0.9924,0.32,1,218.5,0.37,0.72,9.8,0.053,6
0,6.1,False,3.37,83,0.9971,0.35,9.1,249,0.43,0.5,8.5,0.059,5
0,7.1,False,2.95,26,0.9956,0.27,8.6,111,0.21,0.52,9.5,0.056,5
0,7,False,3.22,40,0.9982,0.29,15.2,171,0.25,0.45,9.3,0.047,5
0,5.9,False,3.35,50,0.9973,0.19,12.4,162,0.25,0.38,9.5,0.047,5
0,6.8,True,3.17,15,0.9932,0.21,2.2,68,0.32,0.39,9.4,0.044,6
0,7.2,False,3.16,66,0.9976,0.62,11,178,0.39,0.5,8.7,0.047,5
0,6.3,False,2.95,34,0.9962,0.58,10,126,0.21,0.46,8.9,0.081,5
0,7,True,3.22,54,0.9956,0.32,9,141,0.14,0.43,9.4,0.039,6
0,6.8,True,3.17,15,0.9932,0.21,2.2,68,0.32,0.39,9.4,0.044,6
0,7.2,False,3.16,66,0.9976,0.62,11,178,0.39,0.5,8.7,0.047,5
0,7.2,False,3.09,59,0.9992,0.53,18.15,182,0.29,0.52,9.6,0.047,5
0,8.6,True,3,21,0.9983,0.7,12.15,158,0.37,0.73,9.3,0.039,6
0,6.5,False,3.14,34,0.9937,0.34,3.4,200,0.38,0.76,10,0.036,5
0,6.6,True,3.25,19,0.99,0.29,2,86,0.24,0.45,12.5,0.023,6
0,7,True,3.36,34,0.9944,0.31,4.8,132,0.17,0.48,9.6,0.034,7
0,5.5,True,3.24,30,0.9938,0.22,4.5,102,0.16,0.36,9.4,0.03,6
0,7,False,3.03,55,0.9965,0.51,11,227,0.24,0.61,9.5,0.029,5
0,7.4,True,2.99,42,0.9893,0.36,1.1,105,0.28,0.39,12.4,0.028,7
0,7,True,3.11,29,0.9927,0.28,1.5,115,0.22,0.55,10.5,0.037,6
0,7.1,True,2.97,21,0.994,0.13,1.7,165,0.55,0.58,9.2,0.073,6
0,6.3,True,3.32,67,0.9928,0.33,1.7,164,0.22,0.56,10.4,0.041,6
0,6.7,False,3.22,31,0.9964,0.34,8.9,172,0.47,0.6,9.2,0.043,5
0,5.9,True,3.33,45,0.9917,0.41,1.3,104,0.36,0.51,10.6,0.047,6
0,5.8,False,3.34,41,0.9972,0.24,13.3,137,0.25,0.42,9.5,0.044,5
0,6.7,False,3.22,31,0.9964,0.34,8.9,172,0.47,0.6,9.2,0.043,5
0,6.2,False,3.29,79,0.9954,0.3,6.6,200,0.37,0.58,9.6,0.346,5
0,6.2,True,3.47,36,0.993,0.38,1.5,117,0.18,0.54,9.7,0.028,6
0,6,True,3.46,43,0.9928,0.37,1.5,117,0.16,0.51,9.7,0.025,6
0,6.6,True,3.1,32,0.9916,0.28,1.3,90,0.34,0.42,10.7,0.035,6
0,7.4,True,3.34,53,0.9936,0.29,1.6,180,0.29,0.68,10.5,0.045,6
0,7.4,True,3.13,52,0.9962,0.31,7.6,177,0.26,0.45,8.9,0.047,6
0,7,True,3.09,8,0.9899,0.36,1,70,0.28,0.46,12.1,0.035,6
0,7.1,True,3.25,12,0.9898,0.39,1.6,65,0.23,0.4,12.7,0.032,7
0,7.8,True,3.18,42,0.996,0.26,8.9,182,0.19,0.46,9.9,0.039,6
0,6.3,True,3.2,28,0.9907,0.28,1.8,158,0.19,0.64,11.4,0.022,6
0,6.8,True,3.37,27,0.994,0.38,4.7,103,0.2,0.58,10.7,0.04,6
0,5.7,True,3.33,28,0.9913,0.13,7,173,0.44,0.48,12.5,0.025,6
0,7.2,False,3.08,70,0.9976,0.62,10.8,189,0.4,0.49,8.6,0.041,4
0,6.8,True,3.29,43,0.9904,0.32,1.6,147,0.23,0.54,12.5,0.026,6
0,5.7,False,3.27,13,0.992,0.34,1,174,0.335,0.66,10,0.04,5
0,7.2,False,3.08,70,0.9976,0.62,10.8,189,0.4,0.49,8.6,0.041,4
0,7.2,True,3.08,54,0.999,0.54,16.7,200,0.28,0.49,9.5,0.045,6
0,6.8,True,3.12,51,0.9975,0.58,14.2,164,0.19,0.48,9.6,0.038,6
0,6.4,True,3.2,8,0.9937,0.3,2.25,210,0.3,0.62,9.9,0.038,6
0,6.5,False,3.19,8,0.9937,0.29,2.25,210,0.3,0.62,9.9,0.037,5
0,7.8,True,3.06,46,0.998,0.31,12.2,140,0.18,0.53,8.9,0.053,6
0,7.8,True,3.06,46,0.998,0.31,12.2,140,0.18,0.53,8.9,0.053,6
0,7.3,False,3.01,7,0.9944,0.26,3.3,135,0.51,0.52,8.8,0.09,5
0,6,True,3.64,40,0.9938,0.27,1.9,170,0.24,0.54,10,0.048,7
0,5.9,True,3.44,55,0.9907,0.28,3.5,152,0.62,0.44,12,0.039,6
0,6,True,3.64,40,0.9938,0.27,1.9,170,0.24,0.54,10,0.048,7
0,6.7,True,3.21,62,0.9921,0.12,1.3,138,0.27,0.42,10,0.041,6
0,7.8,True,3.11,8,0.9908,0.35,1.8,167,0.34,0.41,12.1,0.042,6
0,7.3,True,3.16,31,0.9931,0.36,5.2,141,0.26,0.59,11,0.04,6
0,7.4,True,3.21,27,0.9915,0.33,1.4,55,0.36,0.33,11.2,0.025,6
0,7.8,True,3.17,34,0.9952,0.32,9,115,0.28,0.39,10.3,0.036,7
0,6.1,True,3.37,28,0.9926,0.26,2.2,167,0.31,0.47,10.4,0.051,6
0,6.8,False,3.08,47,0.9934,0.37,1.6,154,0.18,0.45,9.1,0.055,5
0,7.4,True,3,49,0.992,0.42,1.7,154,0.15,0.6,10.4,0.045,6
0,5.9,True,3.43,20,0.9918,0.28,1.9,78,0.13,0.64,10.8,0.05,6
0,7.2,False,3.19,7,0.9942,0.34,12.6,41,0.34,0.4,11.7,0.048,5
0,7.9,False,3.05,8,0.9942,0.26,2.1,143,0.19,0.74,9.8,0.039,5
0,7.9,False,3.05,8,0.9942,0.26,2.1,143,0.19,0.74,9.8,0.039,5
0,6.9,True,3.03,22,0.9901,0.4,1.3,101,0.25,0.39,11.4,0.038,6
0,5.8,True,3.03,22,0.9898,0.32,1.7,96,0.36,0.38,11.2,0.033,6
0,5.6,False,3.37,6,0.9902,0.37,1,72,0.35,0.34,11.4,0.038,5
0,5.9,True,3.09,24,0.9934,0.39,3.3,140,0.32,0.45,9.2,0.114,6
0,7.2,False,3.04,3,0.9906,0.46,5,29,0.31,0.53,12.5,0.04,4
0,6.1,True,3.36,32,0.9898,0.22,1.8,116,0.28,0.44,12.6,0.034,6
0,5.2,True,3.44,24,0.9896,0.02,1.6,104,0.36,0.35,12.2,0.031,6
0,5.6,True,3.56,19,0.9922,0.47,4.5,112,0.19,0.45,11.2,0.03,6
0,6.4,True,3.43,31,0.9947,0.35,4.9,103,0.1,0.79,9.7,0.048,6
0,6.4,False,3.06,64,0.9945,0.48,4,150,0.18,0.4,9.3,0.186,5
0,7.4,True,3.01,53,0.9976,0.36,13.2,178,0.25,0.48,9,0.067,6
0,7.4,True,3.01,53,0.9976,0.36,13.2,178,0.25,0.48,9,0.067,6
0,7.4,True,3.01,53,0.9976,0.36,13.2,178,0.25,0.48,9,0.067,6
0,7.9,False,3.09,54,0.9987,0.51,15.3,171,0.345,0.51,9.1,0.047,5
0,7.9,False,3.09,54,0.9987,0.51,15.3,171,0.345,0.51,9.1,0.047,5
0,7.4,True,3.01,53,0.9976,0.36,13.2,178,0.25,0.48,9,0.067,6
0,6.1,False,3.31,22,0.992,0.3,1.5,61,0.24,0.54,10.4,0.045,5
0,6.8,True,3.37,41,0.9955,0.24,4.55,211,0.25,0.67,9.5,0.053,6
0,6.7,False,3.46,10,0.9953,0.31,9.9,175,0.31,0.55,11.4,0.04,4
0,7.2,False,3.16,76,0.9976,0.65,10.4,192,0.46,0.42,8.7,0.05,5
0,5.5,True,3.34,14,0.992,0.35,1.1,167,0.35,0.68,9.9,0.045,6
0,6.7,True,3.22,29,0.9952,0.41,8.7,148,0.24,0.62,9.9,0.036,6
0,6.8,True,3.21,49,0.9983,0.17,13.9,162,0.28,0.51,9,0.047,6
0,6.4,True,3.49,41,0.9933,0.22,1.4,149,0.16,0.58,10,0.04,6
0,6.3,True,3.49,38,0.9958,0.24,7.2,172,0.26,0.64,9.7,0.039,6
0,7.7,True,3.3,10,0.9922,0.42,1.9,87,0.22,0.49,11.8,0.052,6
0,6.5,True,3.49,30,0.9928,0.31,1.7,127,0.18,0.5,10.2,0.044,7
0,7.2,False,3.16,76,0.9976,0.65,10.4,192,0.46,0.42,8.7,0.05,5
0,7,True,3.07,40,0.9976,0.51,13.6,168,0.3,0.52,9.6,0.05,7
0,9.2,True,2.93,31,0.9916,0.34,1.2,93,0.25,0.37,11.3,0.026,7
0,7.8,True,3,32,0.9901,0.34,1.6,118,0.28,0.38,12.1,0.028,7
0,7,True,3.07,40,0.9976,0.51,13.6,168,0.3,0.52,9.6,0.05,7
0,7.8,True,3,32,0.9901,0.34,1.6,118,0.28,0.38,12.1,0.028,7
0,9.2,True,2.93,31,0.9916,0.34,1.2,93,0.25,0.37,11.3,0.026,7
0,8.4,False,2.98,22,0.9982,0.71,12.2,160,0.35,0.65,9.4,0.046,5
0,6.1,True,3.32,16,0.993,0.24,1.6,137,0.41,0.5,10.4,0.049,6
0,5.9,False,3.25,53,0.9969,0.24,12.1,165,0.21,0.39,9.5,0.044,5
0,7.2,True,3.01,51,0.991,0.44,4.2,144,0.34,0.76,12.3,0.047,6
0,6.7,True,3.12,31,0.9953,0.42,9.1,150,0.21,0.74,9.9,0.049,7
0,5.9,False,3.24,39,0.9924,0.1,1.6,128,0.37,0.48,10.1,0.057,5
0,7.7,True,3.09,39,0.9969,0.27,8.8,184,0.34,0.63,9.2,0.063,6
0,7.4,True,3.08,16,0.9928,0.22,1.4,135,0.3,0.77,10.4,0.046,7
0,6.8,False,3.2,38,0.9945,0.3,4.2,165,0.51,0.42,9.1,0.066,5
0,7.8,True,3.12,28,0.9967,0.38,10.3,99,0.22,0.47,10,0.059,6
0,7.2,True,3.13,6,0.9944,0.34,12.4,37,0.35,0.39,11.5,0.051,6
0,6,False,3.08,59,0.9928,0.5,2.2,153,0.26,0.61,9.8,0.048,5
0,6.1,True,3.08,61,0.9929,0.51,2.2,154,0.26,0.6,9.8,0.05,6
0,6.5,True,3.19,44,0.9948,0.27,5.2,179,0.28,0.69,9.4,0.04,6
0,7.4,False,3.05,77,0.9976,0.66,10.8,194,0.41,0.46,8.7,0.051,5
0,6.5,True,3.32,26,0.9912,0.29,2.7,107,0.28,0.41,11.6,0.038,7
0,6.7,False,3.04,44,0.9987,0.54,16.3,181,0.34,0.56,8.8,0.047,5
0,7.2,True,3.16,49,0.99,0.34,2.7,151,0.2,0.39,12.7,0.032,7
0,7.4,True,3.17,39,0.991,0.33,1.9,138,0.2,0.44,11.7,0.035,7
0,8.2,True,3.13,47,0.9933,0.3,1.8,185,0.22,0.5,10.2,0.047,6
0,8.2,True,3.13,47,0.9933,0.29,1.8,187,0.23,0.5,10.2,0.047,6
0,7.1,True,3.15,48,0.9899,0.33,2.8,153,0.22,0.38,12.7,0.033,7
0,6.5,True,3.32,26,0.9912,0.29,2.7,107,0.28,0.41,11.6,0.038,7
0,6,True,3.38,42,0.9912,0.26,6,134,0.38,0.38,12.3,0.034,7
0,7.4,False,3.05,77,0.9976,0.66,10.8,194,0.41,0.46,8.7,0.051,5
0,5.7,False,3.35,25,0.994,0.22,4.2,111,0.18,0.39,9.4,0.042,5
0,7.3,True,3.13,44,0.9947,0.22,6.4,168,0.3,0.35,10.1,0.056,6
0,7.4,True,2.86,26,0.9954,0.22,10.7,81,0.24,0.36,9.7,0.042,6
0,6.6,True,3.42,32,0.993,0.3,1.6,134,0.25,0.51,10.1,0.046,7
0,7.4,True,2.86,26,0.9954,0.22,10.7,81,0.24,0.36,9.7,0.042,6
0,7.4,True,3.13,38,0.9963,0.3,7.9,157,0.26,0.48,8.9,0.049,6
0,6.1,True,3.47,37,0.992,0.25,1.7,136,0.32,0.5,10.8,0.034,7
0,6.9,True,3.42,42,0.9926,0.27,2.1,121,0.28,0.49,10.8,0.036,7
0,7,True,3.19,25,0.995,0.33,5.8,136,0.23,0.58,9.5,0.04,6
0,7.1,False,2.94,6,0.9983,0.5,14.5,148,0.31,0.44,9.1,0.059,5
0,7.3,True,3.32,48,0.992,0.37,1.2,119,0.2,0.49,10.9,0.037,6
0,6.9,False,3.2,28,0.9968,0.33,10.1,152,0.41,0.52,9.4,0.043,5
0,6.4,False,2.97,10,0.9905,0.07,1.1,131,0.45,0.28,10.8,0.03,5
0,6.4,False,2.97,9,0.9904,0.06,1,131,0.475,0.29,10.8,0.03,5
0,6.3,True,3.45,7,0.9926,0.38,0.9,140,0.27,0.5,10.5,0.051,7
0,6.9,False,3.2,28,0.9968,0.33,10.1,152,0.41,0.52,9.4,0.043,5
0,7,True,3.17,26,0.9928,0.37,4.9,127,0.29,0.44,10.8,0.034,6
0,5.9,True,3.35,31,0.9949,0.29,11.4,115,0.27,0.48,10.5,0.036,8
0,6.9,True,3.08,14,0.9909,0.4,1.4,55,0.19,0.68,11.5,0.036,7
0,6.7,True,3.11,36,0.9937,0.35,1.4,160,0.3,0.54,9.4,0.18,6
